apps/erpnext/erpnext/selling/doctype/campaign/campaign.js +10,View Leads,مشاهدة العروض
DocType: Program Enrollment Tool,New Program,برنامج جديد
DocType: Item Attribute Value,Attribute Value,السمة القيمة
apps/erpnext/erpnext/hr/doctype/job_applicant/job_applicant.py +42,"Email id must be unique, already exists for {0}",يجب أن يكون البريد الإلكتروني معرف فريد ، موجود بالفعل ل {0}
,Itemwise Recommended Reorder Level,يوصى به Itemwise إعادة ترتيب مستوى
DocType: Salary Detail,Salary Detail,تفاصيل الراتب
apps/erpnext/erpnext/accounts/doctype/payment_entry/payment_entry.js +940,Please select {0} first,الرجاء اختيار {0} الأولى
apps/erpnext/erpnext/stock/doctype/stock_entry/stock_entry.py +749,Batch {0} of Item {1} has expired.,دفعة {0} من البند {1} قد انتهت صلاحيتها.
DocType: Sales Invoice,Commission,عمولة
apps/erpnext/erpnext/config/manufacturing.py +27,Time Sheet for manufacturing.,ورقة الوقت للتصنيع.
apps/erpnext/erpnext/templates/pages/cart.html +37,Subtotal,حاصل الجمع
DocType: Salary Detail,Default Amount,المبلغ الافتراضي
apps/erpnext/erpnext/stock/doctype/stock_reconciliation/stock_reconciliation.py +92,Warehouse not found in the system,لم يتم العثور على المستودع في النظام
apps/erpnext/erpnext/setup/doctype/email_digest/email_digest.py +106,This Month's Summary,ملخص هذا الشهر
DocType: Quality Inspection Reading,Quality Inspection Reading,جودة التفتيش القراءة
apps/erpnext/erpnext/stock/doctype/stock_settings/stock_settings.py +24,`Freeze Stocks Older Than` should be smaller than %d days.,` تجميد المخزون الأقدم من يجب أن يكون أقل من ٪ d يوم ` .
DocType: Tax Rule,Purchase Tax Template,شراء قالب الضرائب
apps/erpnext/erpnext/maintenance/doctype/maintenance_schedule/maintenance_schedule.py +166,Maintenance Schedule {0} exists against {0},جدول الصيانة {0} موجود ضد {0}
DocType: Stock Entry Detail,Actual Qty (at source/target),الكمية الفعلية (في المصدر / الهدف)
DocType: Item Customer Detail,Ref Code,الرمز المرجعي
apps/erpnext/erpnext/config/hr.py +12,Employee records.,سجلات الموظفين
apps/erpnext/erpnext/accounts/doctype/asset/asset.py +87,Please set Next Depreciation Date,الرجاء ضبط الاستهلاك المقبل التاريخ
DocType: Payment Gateway,Payment Gateway,بوابة الدفع
DocType: HR Settings,Payroll Settings,إعدادات الرواتب
apps/erpnext/erpnext/config/accounts.py +148,Match non-linked Invoices and Payments.,غير مطابقة الفواتير والمدفوعات المرتبطة.
apps/erpnext/erpnext/templates/pages/cart.html +16,Place Order,طلب مكان
apps/erpnext/erpnext/accounts/doctype/cost_center/cost_center.py +24,Root cannot have a parent cost center,الجذر لا يمكن أن يكون مركز تكلفة الأصل
apps/erpnext/erpnext/public/js/stock_analytics.js +58,Select Brand...,اختر الماركة ...
apps/erpnext/erpnext/accounts/report/asset_depreciations_and_balances/asset_depreciations_and_balances.py +149,Accumulated Depreciation as on,مجمع الإستهلاك كما في
DocType: Sales Invoice,C-Form Applicable,C-نموذج قابل للتطبيق
apps/erpnext/erpnext/manufacturing/doctype/production_order/production_order.py +378,Operation Time must be greater than 0 for Operation {0},عملية الوقت يجب أن تكون أكبر من 0 لعملية {0}
apps/erpnext/erpnext/accounts/doctype/account/account.py +170,Warehouse is mandatory,المستودع إلزامي
DocType: Supplier,Address and Contacts,عناوين واتصالات
DocType: UOM Conversion Detail,UOM Conversion Detail,UOM تحويل التفاصيل
apps/erpnext/erpnext/public/js/setup_wizard.js +167,Keep it web friendly 900px (w) by 100px (h),يبقيه على شبكة الإنترنت 900px دية ( ث ) من قبل 100px (ح )
DocType: Program,Program Abbreviation,اختصار برنامج
apps/erpnext/erpnext/manufacturing/doctype/production_order/production_order.py +367,Production Order cannot be raised against a Item Template,لا يمكن رفع إنتاج النظام ضد قالب البند
apps/erpnext/erpnext/stock/doctype/landed_cost_voucher/landed_cost_voucher.js +51,Charges are updated in Purchase Receipt against each item,يتم تحديث الرسوم في شراء استلام ضد كل بند
DocType: Warranty Claim,Resolved By,حلها عن طريق
DocType: Appraisal,Start Date,تاريخ البدء
apps/erpnext/erpnext/config/hr.py +75,Allocate leaves for a period.,تخصيص أجازات لفترة .
apps/erpnext/erpnext/accounts/report/bank_reconciliation_statement/bank_reconciliation_statement.py +42,Cheques and Deposits incorrectly cleared,الشيكات والودائع مسح غير صحيح
apps/erpnext/erpnext/accounts/doctype/account/account.py +50,Account {0}: You can not assign itself as parent account,الحساب {0}: لا يمكنك جعله حساباً رئيسياً لنفسه
apps/erpnext/erpnext/config/manufacturing.py +38,Bill of Materials (BOM),مشروع القانون المواد (BOM)
DocType: Assessment Result,Assessment Result,نتائج التقييم
apps/erpnext/erpnext/projects/doctype/project/project_dashboard.html +13,Hours,ساعات
apps/erpnext/erpnext/stock/doctype/landed_cost_voucher/landed_cost_voucher.js +48,Remove item if charges is not applicable to that item,إزالة البند إذا الرسوم لا تنطبق على هذا البند
DocType: SMS Settings,Eg. smsgateway.com/api/send_sms.cgi,على سبيل المثال. smsgateway.com / API / send_sms.cgi
apps/erpnext/erpnext/accounts/doctype/payment_request/payment_request.py +27,Transaction currency must be same as Payment Gateway currency,يجب أن تكون العملة المعاملة نفس العملة بوابة الدفع
DocType: Payment Entry,Receive,تسلم
DocType: Maintenance Visit,Fully Completed,يكتمل
apps/erpnext/erpnext/projects/doctype/project/project_list.js +6,{0}% Complete,{0}٪ مكتمل
DocType: Employee,Educational Qualification,المؤهلات العلمية
DocType: Workstation,Operating Costs,تكاليف التشغيل
DocType: Budget,Action if Accumulated Monthly Budget Exceeded,العمل إذا مجمع الميزانيه الشهري تجاوز
DocType: Purchase Invoice,Submit on creation,إرسال على خلق
apps/erpnext/erpnext/accounts/doctype/payment_entry/payment_entry.py +432,Currency for {0} must be {1},العملة ل{0} يجب أن يكون {1}
DocType: Asset,Disposal Date,التخلص من التسجيل
DocType: Employee Leave Approver,Employee Leave Approver,الموافق علي اجازة الموظف
apps/erpnext/erpnext/stock/doctype/item/item.py +493,Row {0}: An Reorder entry already exists for this warehouse {1},صف {0}: إدخال إعادة ترتيب موجود بالفعل لهذا المستودع {1}
apps/erpnext/erpnext/crm/doctype/opportunity/opportunity.py +79,"Cannot declare as lost, because Quotation has been made.",لا يمكن ان تعلن بانها فقدت ، لأن أحرز اقتباس .
apps/erpnext/erpnext/stock/doctype/stock_entry/stock_entry.py +429,Production Order {0} must be submitted,إنتاج النظام {0} يجب أن تقدم
apps/erpnext/erpnext/maintenance/doctype/maintenance_schedule/maintenance_schedule.py +150,Please select Start Date and End Date for Item {0},يرجى تحديد تاريخ بدء و نهاية التاريخ القطعة ل {0}
apps/erpnext/erpnext/schools/doctype/student_group_creation_tool/student_group_creation_tool.py +35,Course is mandatory in row {0},بالطبع إلزامي في الصف {0}
DocType: Supplier Quotation Item,Prevdoc DocType,Prevdoc DOCTYPE
apps/erpnext/erpnext/stock/doctype/item/item.js +225,Add / Edit Prices,إضافة / تحرير الأسعار
DocType: Cheque Print Template,Cheque Print Template,قالب طباعة الشيكات
apps/erpnext/erpnext/accounts/doctype/cost_center/cost_center.js +36,Chart of Cost Centers,بيانيا من مراكز التكلفة
,Requested Items To Be Ordered,البنود المطلوبة إلى أن يؤمر
DocType: Price List,Price List Name,قائمة الأسعار اسم
apps/erpnext/erpnext/accounts/report/general_ledger/general_ledger.py +181,Totals,المجاميع
DocType: BOM,Manufacturing,تصنيع
,Ordered Items To Be Delivered,أمرت عناصر ليتم تسليمها
DocType: Account,Income,دخل
apps/erpnext/erpnext/templates/includes/cart.js +141,Something went wrong!,حدث خطأ!
apps/erpnext/erpnext/hr/doctype/leave_application/leave_application.py +113,Warning: Leave application contains following block dates,يحتوي التطبيق اترك التواريخ الكتلة التالية: تحذير
apps/erpnext/erpnext/stock/doctype/delivery_note/delivery_note.py +245,Sales Invoice {0} has already been submitted,{0} سبق أن قدمت فاتورة المبيعات
apps/erpnext/erpnext/accounts/report/trial_balance/trial_balance.py +25,Fiscal Year {0} does not exist,السنة المالية {0} غير موجود
apps/erpnext/erpnext/projects/report/project_wise_stock_tracking/project_wise_stock_tracking.py +30,Completion Date,تاريخ الانتهاء
DocType: Purchase Invoice Item,Amount (Company Currency),المبلغ (عملة الشركة)
apps/erpnext/erpnext/stock/stock_ledger.py +354,{0} units of {1} needed in {2} on {3} {4} for {5} to complete this transaction.,{0} وحدات من {1} اللازمة في {2} على {3} {4} ب {5} لإتمام هذه الصفقة.
apps/erpnext/erpnext/schools/doctype/program_enrollment_tool/program_enrollment_tool.py +14,Mandatory feild - Get Students From,فيلد إلزامي - احصل على الطلاب من
DocType: Announcement,Student,طالب علم
apps/erpnext/erpnext/config/hr.py +181,Organization unit (department) master.,وحدة المؤسسة ( قسم) الرئيسي.
apps/erpnext/erpnext/setup/doctype/sms_settings/sms_settings.py +25,Please enter valid mobile nos,الرجاء إدخال غ المحمول صالحة
apps/erpnext/erpnext/selling/doctype/sms_center/sms_center.py +75,Please enter message before sending,من فضلك ادخل الرسالة قبل إرسالها
apps/erpnext/erpnext/config/accounts.py +277,Point-of-Sale Profile,نقطة من بيع الشخصي
apps/erpnext/erpnext/accounts/page/pos/pos.js +793,All records are synced.,تمة مزامنة كافة السجلات.
apps/erpnext/erpnext/setup/doctype/sms_settings/sms_settings.py +68,Please Update SMS Settings,يرجى تحديث إعدادات SMS
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +153,Unsecured Loans,القروض غير المضمونة
DocType: Cost Center,Cost Center Name,اسم مركز تكلفة
DocType: Employee,B+,ب+
DocType: HR Settings,Max working hours against Timesheet,ماكس ساعات العمل ضد الجدول الزمني
DocType: Maintenance Schedule Detail,Scheduled Date,المقرر تاريخ
apps/erpnext/erpnext/accounts/report/accounts_receivable/accounts_receivable.html +66,Total Paid Amt,مجموع المبالغ المدفوعة AMT
DocType: Purchase Receipt Item,Received and Accepted,تلقت ومقبول
,Serial No Service Contract Expiry,مسلسل العقد لا انتهاء الاشتراك خدمة
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +272,You cannot credit and debit same account at the same time,لا يمكنك الائتمان والخصم نفس الحساب في نفس الوقت
DocType: Naming Series,Help HTML,مساعدة HTML
DocType: Student Group Creation Tool,Student Group Creation Tool,طالب خلق أداة المجموعة
apps/erpnext/erpnext/hr/doctype/appraisal/appraisal.py +50,Total weightage assigned should be 100%. It is {0},يجب أن يكون مجموع الترجيح تعيين 100 ٪ . فمن {0}
DocType: Address,Name of person or organization that this address belongs to.,اسم الشخص أو المنظمة التي ينتمي إلى هذا العنوان.
apps/erpnext/erpnext/public/js/setup_wizard.js +260,Your Suppliers,الموردون
apps/erpnext/erpnext/selling/doctype/quotation/quotation.py +49,Cannot set as Lost as Sales Order is made.,لا يمكن تعيين كما فقدت كما يرصد ترتيب المبيعات .
DocType: Student Applicant,Mother's Name,اسم الأم
DocType: Request for Quotation Item,Supplier Part No,رقم قطعة المورد
apps/erpnext/erpnext/accounts/doctype/purchase_invoice/purchase_invoice.js +348,Cannot deduct when category is for 'Valuation' or 'Vaulation and Total',لا يمكن أن تقتطع عند الفئة هي ل &#39;تقييم&#39; أو &#39;Vaulation وتوتال&#39;
apps/erpnext/erpnext/accounts/doctype/payment_entry/payment_entry.py +326,Received From,مستلم من
DocType: Lead,Converted,تحويل
DocType: Employee,Date of Issue,تاريخ الإصدار
apps/erpnext/erpnext/hr/doctype/expense_claim/expense_claim.py +15,{0}: From {0} for {1},{0} من {0} ب {1}
apps/erpnext/erpnext/selling/doctype/sales_order/sales_order.py +153,Row #{0}: Set Supplier for item {1},الصف # {0}: تعيين مورد للالبند {1}
apps/erpnext/erpnext/projects/doctype/timesheet/timesheet.py +93,Row {0}: Hours value must be greater than zero.,صف {0}: يجب أن تكون قيمة ساعات أكبر من الصفر.
apps/erpnext/erpnext/stock/doctype/item/item.py +171,Website Image {0} attached to Item {1} cannot be found,الموقع صورة {0} تعلق على البند {1} لا يمكن العثور
DocType: Issue,Content Type,نوع المحتوى
apps/erpnext/erpnext/setup/setup_wizard/industry_type.py +17,Computer,الكمبيوتر
DocType: Item,List this Item in multiple groups on the website.,قائمة هذا البند في مجموعات متعددة على شبكة الانترنت.
apps/erpnext/erpnext/accounts/doctype/payment_entry/payment_entry.py +172,{0} {1} does not exist,{0} {1} غير موجود
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +296,Please check Multi Currency option to allow accounts with other currency,يرجى التحقق من خيار العملات المتعددة للسماح حسابات مع عملة أخرى
apps/erpnext/erpnext/manufacturing/doctype/bom/bom.py +72,Item: {0} does not exist in the system,البند: {0} غير موجود في النظام
apps/erpnext/erpnext/accounts/doctype/account/account.py +109,You are not authorized to set Frozen value,لا يحق لك تعيين القيمة المجمدة
DocType: Payment Reconciliation,Get Unreconciled Entries,الحصول على مدخلات لم تتم تسويتها
apps/erpnext/erpnext/accounts/party.py +257,Billing currency must be equal to either default comapany's currency or party account currency,يجب أن تكون عملة الفواتير تساوي عملة الشركة او عملة حساب الطرف
apps/erpnext/erpnext/public/js/setup_wizard.js +48,What does it do?,مجال عمل الشركة؟
DocType: Delivery Note,To Warehouse,لمستودع
,Average Commission Rate,متوسط العمولة
apps/erpnext/erpnext/stock/doctype/item/item.py +415,'Has Serial No' can not be 'Yes' for non-stock item,"""لهُ رقم تسلسل""  لا يمكن ان يكون ""نعم"" لبند غير قابل للتخزين"
apps/erpnext/erpnext/hr/doctype/attendance/attendance.py +34,Attendance can not be marked for future dates,لا يمكن أن ىكون تاريخ الحضور تاريخ مستقبلي
apps/erpnext/erpnext/config/stock.py +163,Update additional costs to calculate landed cost of items,تحديث تكاليف إضافية لحساب تكلفة هبطت من البنود
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +109,Electrical,كهربائي
DocType: Stock Entry,Total Value Difference (Out - In),إجمالي قيمة الفرق (خارج - في)
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +318,Row {0}: Exchange Rate is mandatory,الصف {0}: سعر صرف إلزامي
apps/erpnext/erpnext/setup/doctype/sales_person/sales_person.py +27,User ID not set for Employee {0},هوية المستخدم لم يتم تعيين موظف ل {0}
apps/erpnext/erpnext/hr/doctype/employee/employee.py +210,Birthday Reminder for {0},تذكير عيد ميلاد ل{0}
apps/erpnext/erpnext/selling/report/inactive_customers/inactive_customers.py +72,Days Since Last Order,منذ أيام طلب آخر
apps/erpnext/erpnext/accounts/doctype/sales_invoice/sales_invoice.py +292,Debit To account must be a Balance Sheet account,يجب أن يكون الخصم لحساب حساب الميزانية العمومية
apps/erpnext/erpnext/hr/doctype/process_payroll/process_payroll.js +29,Do you really want to Submit all Salary Slip for month {0} and year {1},هل تريد حقا تسجيل كل ايصالات الرواتب ل شهر {0} و السنة {1}
DocType: Timesheet,Production Detail,إنتاج التفاصيل
DocType: Target Detail,Target Qty,الهدف الكمية
DocType: Shopping Cart Settings,Checkout Settings,إعدادات المحاسبه
apps/erpnext/erpnext/stock/doctype/packing_slip/packing_slip.py +35,Delivery Note {0} must not be submitted,تسليم مذكرة {0} يجب ألا تكون مسجلة
apps/erpnext/erpnext/accounts/doctype/period_closing_voucher/period_closing_voucher.py +27,Closing Account {0} must be of type Liability / Equity,إغلاق حساب {0} يجب أن يكون من نوع المسؤولية / حقوق المساهمين
apps/erpnext/erpnext/hr/doctype/salary_slip/salary_slip.py +301,Salary Slip of employee {0} already created for time sheet {1},راتب زلة لموظف {0} خلقت بالفعل ورقة الوقت {1}
DocType: Sales Order Item,Ordered Qty,أمرت الكمية
apps/erpnext/erpnext/stock/doctype/item/item.py +673,Item {0} is disabled,البند هو تعطيل {0}
apps/erpnext/erpnext/stock/doctype/material_request/material_request.js +838,BOM does not contain any stock item,BOM لا يحتوي على أي بند الأوراق المالية
apps/erpnext/erpnext/controllers/recurring_document.py +169,Period From and Period To dates mandatory for recurring {0},فترة من وفترة لمواعيد إلزامية لالمتكررة {0}
apps/erpnext/erpnext/config/projects.py +18,Project activity / task.,مشروع النشاط / المهمة.
apps/erpnext/erpnext/config/hr.py +104,Generate Salary Slips,إنشاء زلات الراتب
apps/erpnext/erpnext/accounts/doctype/pricing_rule/pricing_rule.py +41,"Buying must be checked, if Applicable For is selected as {0}",يجب أن يتم التحقق الشراء، إذا تم تحديد مطبق للك {0}
apps/erpnext/erpnext/setup/doctype/authorization_rule/authorization_rule.py +40,Discount must be less than 100,يجب أن يكون الخصم أقل من 100
apps/erpnext/erpnext/buying/doctype/purchase_order/purchase_order.py +106,Last purchase rate not found,آخر سعر شراء لم يتم العثور على
DocType: Purchase Invoice,Write Off Amount (Company Currency),شطب المبلغ (شركة العملات)
apps/erpnext/erpnext/stock/doctype/item/item.py +485,Row #{0}: Please set reorder quantity,الصف # {0}: الرجاء تعيين كمية إعادة الطلب
DocType: Fees,Program Enrollment,برنامج التسجيل
apps/erpnext/erpnext/hr/doctype/process_payroll/process_payroll.py +62,Please set {0},الرجاء تعيين {0}
DocType: Purchase Invoice,Repeat on Day of Month,تكرار في يوم من شهر
DocType: Offer Letter,Offer Letter Terms,خطاب العرض الشروط
DocType: Employee External Work History,Salary,الراتب
DocType: Serial No,Delivery Document Type,تسليم الوثيقة نوع
apps/erpnext/erpnext/hub_node/doctype/hub_settings/hub_settings.py +93,{0} Items synced,{0} عناصر مزامن
DocType: Sales Order,Partly Delivered,هذه جزئيا
DocType: Sales Invoice,Existing Customer,القائمة العملاء
DocType: Email Digest,Receivables,المستحقات
DocType: Customer,Additional information regarding the customer.,معلومات إضافية عن العميل.
DocType: Quality Inspection Reading,Reading 5,قراءة 5
apps/erpnext/erpnext/crm/doctype/lead/lead.py +38,Campaign Name is required,مطلوب اسم حملة
DocType: Maintenance Visit,Maintenance Date,تاريخ الصيانة
DocType: Purchase Invoice Item,Rejected Serial No,رقم المسلسل رفض
apps/erpnext/erpnext/accounts/doctype/fiscal_year/fiscal_year.py +80,Year start date or end date is overlapping with {0}. To avoid please set company,عام تاريخ البدء أو تاريخ انتهاء ومتداخلة مع {0}. لتجنب الرجاء تعيين شركة
apps/erpnext/erpnext/maintenance/doctype/maintenance_schedule/maintenance_schedule.py +157,Start date should be less than end date for Item {0},يجب أن يكون تاريخ البدء أقل من تاريخ انتهاء القطعة ل {0}
apps/erpnext/erpnext/stock/doctype/stock_entry/stock_entry.js +129,BOM and Manufacturing Quantity are required,ويلزم BOM والتصنيع الكمية
DocType: SG Creation Tool Course,Max Strength,أعلى القوة
DocType: Bank Reconciliation Detail,Amount,كمية
apps/erpnext/erpnext/manufacturing/doctype/bom_replace_tool/bom_replace_tool.py +21,BOM replaced,استبدال BOM
apps/erpnext/erpnext/stock/dashboard/item_dashboard.js +113,Available {0},متاح {0}
DocType: Manufacturing Settings,Manufacturing Settings,إعدادات التصنيع
apps/erpnext/erpnext/config/setup.py +56,Setting up Email,إعداد البريد الإلكتروني
apps/erpnext/erpnext/accounts/doctype/purchase_invoice/purchase_invoice.py +96,Please enter default currency in Company Master,الرجاء إدخال العملة الافتراضية في شركة ماستر
apps/erpnext/erpnext/setup/doctype/email_digest/email_digest.py +100,Daily Reminders,تذكير اليومية
DocType: Products Settings,Home Page is Products,الصفحة الرئيسية المنتجات غير
,Asset Depreciation Ledger,دفتر حسابات استهلاك الأصول
apps/erpnext/erpnext/accounts/doctype/tax_rule/tax_rule.py +85,Tax Rule Conflicts with {0},تضارب القاعدة الضريبية مع {0}
apps/erpnext/erpnext/accounts/doctype/account/account_tree.js +23,New Account Name,اسم الحساب الجديد
DocType: Purchase Invoice Item,Raw Materials Supplied Cost,المواد الخام الموردة التكلفة
DocType: Selling Settings,Settings for Selling Module,إعدادات لبيع وحدة
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +71,Customer Service,خدمة العملاء
DocType: Homepage Featured Product,Thumbnail,المصغرات
DocType: Item Customer Detail,Item Customer Detail,البند تفاصيل العملاء
apps/erpnext/erpnext/config/hr.py +50,Offer candidate a Job.,عرض المرشح على وظيفة.
DocType: Notification Control,Prompt for Email on Submission of,المطالبة البريد الالكتروني على تقديم
apps/erpnext/erpnext/hr/doctype/leave_allocation/leave_allocation.py +83,Total allocated leaves are more than days in the period,مجموع الأوراق المخصصة هي أكثر من أيام في الفترة
DocType: Pricing Rule,Percentage,النسبة المئوية
apps/erpnext/erpnext/stock/doctype/stock_ledger_entry/stock_ledger_entry.py +73,Item {0} must be a stock Item,البند {0} يجب أن يكون البند الأسهم
apps/erpnext/erpnext/accounts/page/pos/pos.js +1570,Total nos of serial no is not equal to quantity.,مجموع غ من المسلسل لا لا تساوي الكمية.
apps/erpnext/erpnext/config/accounts.py +252,Default settings for accounting transactions.,الإعدادات الافتراضية ل معاملات المحاسبية.
apps/erpnext/erpnext/stock/doctype/material_request/material_request.py +59,Expected Date cannot be before Material Request Date,التاريخ المتوقع لا يمكن أن يكون قبل تاريخ طلب المواد
apps/erpnext/erpnext/templates/includes/footer/footer_extension.html +26,Error: Not a valid id?,خطأ: لا بطاقة هوية صالحة؟
DocType: Naming Series,Update Series Number,تحديث الرقم المتسلسل
DocType: Account,Equity,إنصاف
DocType: Sales Order,Printing Details,تفاصيل الطباعة
DocType: Task,Closing Date,تاريخ الإنتهاء
DocType: Sales Order Item,Produced Quantity,أنتجت الكمية
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +82,Engineer,مهندس
apps/erpnext/erpnext/stock/report/bom_search/bom_search.js +38,Search Sub Assemblies,جمعيات البحث الفرعية
apps/erpnext/erpnext/accounts/doctype/sales_invoice/sales_invoice.py +370,Item Code required at Row No {0},كود البند المطلوبة في صف لا { 0 }
DocType: Sales Partner,Partner Type,نوع الشريك
DocType: Purchase Taxes and Charges,Actual,فعلي
DocType: Authorization Rule,Customerwise Discount,Customerwise الخصم
apps/erpnext/erpnext/config/projects.py +35,Timesheet for tasks.,الجدول الزمني للمهام.
DocType: Purchase Invoice,Against Expense Account,مقابل حساب المصاريف
DocType: Production Order,Production Order,الإنتاج ترتيب
apps/erpnext/erpnext/stock/doctype/delivery_note/delivery_note.py +252,Installation Note {0} has already been submitted,تركيب ملاحظة {0} وقد تم بالفعل قدمت
DocType: Bank Reconciliation,Get Payment Entries,الحصول على مقالات الدفع
DocType: SMS Center,All Employee (Active),جميع الموظفين (فعالة)
apps/erpnext/erpnext/setup/doctype/email_digest/email_digest.js +9,View Now,عرض الآن
DocType: Purchase Invoice,Select the period when the invoice will be generated automatically,حدد الفترة التي سيتم إنشاء فاتورة تلقائيا
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +55,Part-time,جزئي
DocType: Employee,Cheque,شيك
apps/erpnext/erpnext/setup/doctype/naming_series/naming_series.py +56,Series Updated,تم تحديث الرقم المتسلسل
apps/erpnext/erpnext/accounts/doctype/account/account.py +162,Report Type is mandatory,تقرير نوع إلزامي
DocType: Item,Serial Number Series,المسلسل عدد سلسلة
DocType: Website Item Group,Cross Listing of Item in multiple groups,قائمة صليب البند في مجموعات متعددة
apps/erpnext/erpnext/accounts/doctype/fiscal_year/fiscal_year.py +88,Fiscal Year Start Date and Fiscal Year End Date are already set in Fiscal Year {0},تم تعيين تاريخ بدء السنة المالية و تاريخ انتهاء السنة المالية  بالفعل في السنة المالية {0}
apps/erpnext/erpnext/accounts/doctype/bank_reconciliation/bank_reconciliation.py +87,Clearance Date updated,إزالة تاريخ تحديث
apps/erpnext/erpnext/accounts/doctype/payment_reconciliation/payment_reconciliation.py +131,Successfully Reconciled,التوفيق بنجاح
DocType: Request for Quotation Supplier,Download PDF,تحميل PDF
apps/erpnext/erpnext/config/stock.py +179,Where items are stored.,حيث يتم تخزين العناصر.
DocType: Request for Quotation,Supplier Detail,المورد التفاصيل
apps/erpnext/erpnext/accounts/report/accounts_receivable/accounts_receivable.html +19,Invoiced Amount,مبلغ بفاتورة
DocType: Attendance,Attendance,الحضور
DocType: BOM,Materials,المواد
apps/erpnext/erpnext/accounts/doctype/asset_movement/asset_movement.py +28,Source and Target Warehouse cannot be same,المصدر والهدف مستودع لا يمكن أن يكون نفس
apps/erpnext/erpnext/stock/doctype/stock_entry/stock_entry.py +513,Posting date and posting time is mandatory,تاريخ نشرها ونشر الوقت إلزامي
apps/erpnext/erpnext/config/buying.py +76,Tax template for buying transactions.,قالب الضرائب لشراء صفقة.
,Item Prices,البند الأسعار
DocType: Purchase Order,In Words will be visible once you save the Purchase Order.,وبعبارة تكون مرئية بمجرد حفظ أمر الشراء.
apps/erpnext/erpnext/config/selling.py +67,Price List master.,قائمة الأسعار الرئيسية.
DocType: Task,Review Date,مراجعة تاريخ
DocType: Purchase Invoice,Advance Payments,دفعات مقدمة
DocType: Purchase Taxes and Charges,On Net Total,على إجمالي صافي
apps/erpnext/erpnext/controllers/item_variant.py +61,Value for Attribute {0} must be within the range of {1} to {2} in the increments of {3} for Item {4},يجب أن تكون قيمة للسمة {0} ضمن مجموعة من {1} إلى {2} في الزيادات من {3} لالبند {4}
apps/erpnext/erpnext/stock/doctype/stock_entry/stock_entry.py +158,Target warehouse in row {0} must be same as Production Order,المستودع المستهدف في الصف {0} يجب أن يكون نفس ترتيب الإنتاج
apps/erpnext/erpnext/controllers/recurring_document.py +214,'Notification Email Addresses' not specified for recurring %s,"""عناويين الإيميل للتنبيه""  غير محددة للمدخلات المتكررة %s"
apps/erpnext/erpnext/accounts/doctype/account/account.py +127,Currency can not be changed after making entries using some other currency,لا يمكن تغيير العملة بعد إجراء إدخالات باستخدام بعض العملات الأخرى
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +91,Administrative Expenses,المصاريف الإدارية
apps/erpnext/erpnext/setup/setup_wizard/industry_type.py +18,Consulting,الاستشارات
DocType: Customer Group,Parent Customer Group,الأم العملاء مجموعة
DocType: Purchase Invoice,Contact Email,عنوان البريد الإلكتروني
DocType: Appraisal Goal,Score Earned,نقاط المكتسبة
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +180,Notice Period,فترة إشعار
DocType: Asset Category,Asset Category Name,الأصول اسم التصنيف
apps/erpnext/erpnext/setup/doctype/territory/territory.js +13,This is a root territory and cannot be edited.,هذا هو الجذر الأرض والتي لا يمكن تحريرها.
apps/erpnext/erpnext/setup/doctype/sales_person/sales_person_tree.js +4,New Sales Person Name,اسم جديد شخص المبيعات
DocType: Packing Slip,Gross Weight UOM,الوزن الإجمالي UOM
DocType: Email Digest,Receivables / Payables,الذمم المدينة / الدائنة
DocType: Delivery Note Item,Against Sales Invoice,مقابل فاتورة المبيعات
DocType: Bin,Reserved Qty for Production,محفوظة الكمية للإنتاج
DocType: Asset,Frequency of Depreciation (Months),تردد من الاستهلاك (أشهر)
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.js +469,Credit Account,حساب الائتمان
DocType: Landed Cost Item,Landed Cost Item,هبطت تكلفة السلعة
apps/erpnext/erpnext/accounts/report/trial_balance/trial_balance.js +55,Show zero values,إظهار القيم صفر
DocType: BOM,Quantity of item obtained after manufacturing / repacking from given quantities of raw materials,كمية البند تم الحصول عليها بعد تصنيع / إعادة التعبئة من كميات معينة من المواد الخام
apps/erpnext/erpnext/public/js/setup_wizard.js +315,Setup a simple website for my organization,إعداد موقع بسيط لمنظمتي
DocType: Payment Reconciliation,Receivable / Payable Account,القبض / حساب الدائنة
DocType: Delivery Note Item,Against Sales Order Item,مقابل عنصر أمر المبيعات
apps/erpnext/erpnext/stock/doctype/item/item.py +647,Please specify Attribute Value for attribute {0},يرجى تحديد قيمة السمة للسمة {0}
apps/erpnext/erpnext/accounts/doctype/budget/budget.py +39,Budget cannot be assigned against Group Account {0},الميزانيه لا يمكن تحديدها مقابل حساب جماعي{0}
